year,Index offense rate,Violent Crime rate,Murder and nonnegligent manslaughter rate,Forcible rape rate,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
1990,5447.2,647.6,5.6,29.8,301,311.1,4799.7,1017.2,2843,939.5
1990,6684.1,780.2,9.2,49.7,115.1,606.2,5903.9,1738.7,3828.5,336.7
1990,6363.8,1180.9,14.5,29.8,624.7,512,5182.8,1160.7,2979.4,1042.7
1990,5485.9,623.5,10.7,34.3,152.1,426.4,4862.3,1530.4,3048.3,283.7
1990,2922.4,73.9,0.8,17.8,7.8,47.4,2848.5,426.6,2288.8,133.1
1990,4843.4,506.2,6.1,46.8,188.5,264.7,4337.3,982.5,2864.1,490.6
1990,5598.7,547.5,8,47,121.9,370.5,5051.2,1447.5,3002,601.7
1990,5646,506.8,3.8,46.9,144.3,311.8,5139.2,1135.4,3545.2,458.6
1990,3476.1,431,6.7,25.8,176.2,222.3,3045.1,729.1,1810.5,505.5
1990,5352.7,431.9,4.8,24.7,122,280.4,4920.8,1271.1,2695.3,954.4
1990,6045.2,976.6,11.2,53.7,152.4,759.3,5068.7,1380.4,3302.4,385.8
1990,2909.3,162.8,2,34.3,12.4,114.1,2746.5,527.4,2108.9,110.2
1990,5051,670.4,10.5,49.5,191.2,419.2,4380.6,1264,2545.1,571.5
1990,7826.8,761.4,14.1,51.5,260.8,435.1,7065.3,1851.5,4304.7,909
1990,5659.9,283.9,3,37.8,56.9,186.3,5376,880.6,4257.6,237.7
1990,4340.9,127.2,2.3,25.9,11.7,87.2,4213.7,1087.3,2918.5,207.9
1990,4440.6,350.6,8.8,31,123.3,187.6,4090,731.1,3031.4,327.5
1990,6222.9,501.6,4.9,64,130,302.7,5721.3,1262.9,4011.4,447.1
1990,2503,169.3,5.7,23.6,37.9,102.1,2333.7,657.1,1522.7,153.9
1990,4395.1,264.7,4.6,20.7,112.7,126.7,4130.4,751.4,2962.6,416.5
1990,4210.6,301.4,4.9,29.5,15.9,251.1,3909.3,631,3129.3,149
1991,5365.6,844.2,11.5,35.6,152.8,644.4,4521.4,1268.6,2889.5,363.4
1991,5701.6,613.9,7.4,91.8,113.2,401.6,5087.7,979.3,3574.6,533.9
1991,7405.6,670.7,7.8,42.4,165.7,454.8,6734.9,1607.5,4266.3,861.1
1991,5174.9,593.3,11.1,44.6,135.6,401.9,4581.7,1226.5,3013.8,341.4
1991,6772.6,1089.9,12.7,42.4,411.3,623.5,5682.7,1397.8,3246,1038.9
1991,6074.1,559.3,5.9,47,107.4,398.9,5514.8,1158.3,3930,426.4
1991,5364.1,539.7,5.7,29.2,224.4,280.5,4824.4,1191.1,2837.6,795.7
1991,5869.4,714.3,5.4,86.5,214.7,407.6,5155.1,1127.6,3652.4,375.1
1991,10768.1,2453.3,80.6,35.8,1215.6,1121.4,8314.7,2074.4,4879.9,1360.4
1991,8547.2,1184.3,9.4,51.7,399.8,723.4,7362.9,2005.8,4573.5,783.6
1991,6493.4,738.2,12.8,42.3,268.2,415,5755.2,1514.7,3629.2,611.3
1991,5970.4,241.8,4,33,86.9,117.9,5728.6,1234.4,4158.1,336
1991,4195.8,290.3,1.8,28.9,20.7,238.9,3905.5,826,2901.2,178.3
1991,6132.1,1039.2,11.3,40,456.1,531.8,5092.9,1120,3317.5,655.3
1991,4817.8,505.3,7.5,41.3,116,340.5,4312.5,977.1,2870.6,464.8
1991,4134,303.3,2,20.9,45,235.4,3830.7,832.5,2827.5,170.7
1991,5534.3,499.6,6.1,44.8,138.4,310.3,5034.7,1306.7,3377.1,351
1991,3358.3,438,6.8,35.4,83.1,312.7,2920.3,796.6,1909.1,214.6
1991,6424.5,951,16.9,40.9,278.9,614.3,5473.5,1411.5,3488.6,573.4
1991,3767.7,132.1,1.2,21.9,22.7,86.3,3635.6,902.5,2569.8,163.3
1991,6209.2,956.2,11.7,45.9,407.1,491.5,5253.1,1157.6,3364.7,730.8
1991,5322.3,736.1,4.2,32.1,194.6,505.2,4586.2,1167.1,2500.5,918.7
1991,6138.1,803.1,10.8,78.7,243.3,470.3,5335,1186.2,3469.1,679.7
1991,4496.3,316,3,39.8,98,175.3,4180.2,853.6,2963.2,363.4
1991,4220.8,389.1,12.8,46.3,116.3,213.7,3831.7,1331.9,2213.5,286.3
1991,5415.7,763,10.5,34,251.1,467.4,4652.6,1253.3,2840.9,558.5
1991,3648.1,139.9,2.6,19.8,18.6,98.9,3508.3,523.6,2778.3,206.3
1991,4354.1,334.6,3.3,28.1,54,249.2,4019.5,726.6,3080.4,212.6
1991,6298.8,677,11.8,66,312.5,286.7,5621.7,1403.9,3565.5,652.3
1991,3447.8,119.3,3.6,29.9,33,52.8,3328.5,735.4,2372.9,220.3
1991,5431.3,634.8,5.2,29.1,293.1,307.3,4796.5,1015.7,2854.9,925.9
1991,6679.3,834.8,10.5,52.4,120.3,651.6,5844.6,1723,3775.3,346.3
1991,6244.6,1163.9,14.2,28.2,622.1,499.4,5080.7,1132.5,2944.3,1003.9
1991,5888.7,658.4,11.4,34.6,178,434.4,5230.3,1692.3,3238.7,299.3
1991,2793.9,65.4,1.1,18.3,8,38,2728.5,372.8,2229,126.8
1991,5033,561.8,7.2,52.5,215.2,287,4471.2,1055.2,2915.6,500.4
1991,5668.7,583.7,7.2,50.9,128.9,396.7,5085,1478.2,3050.1,556.6
1991,5755.1,506.3,4.6,53.4,150.1,298.2,5248.8,1176,3598.4,474.4
1991,3558.5,450,6.3,28.7,193.9,221.1,3108.6,719.6,1907.4,481.5
1991,5039.3,462,3.7,30.9,122.9,304.5,4577.4,1127.5,2655.8,794.1
1991,6179.2,972.5,11.3,58.9,171.1,731.2,5206.7,1454.9,3364.7,387.1
1991,3079.2,182.2,1.7,39.7,18.8,122,2897,589.8,2192.3,114.9
1991,5366.7,725.9,11,46.4,212.9,455.6,4640.7,1365,2662.1,613.6
1991,7819.1,840.1,15.3,53.4,286.5,484.9,6979,1802.4,4232.3,944.3
1991,5607.6,286.8,2.9,45.6,55.1,183.1,5320.8,840.2,4239.6,241
1991,3955.2,116.8,2.1,30.5,11.8,72.3,3838.4,1020.1,2673.9,144.4
1991,4607.4,373.2,9.3,29.9,137.6,196.4,4234.2,783.1,3112.5,338.6
1991,6304.1,522.6,4.2,70.3,145.5,302.5,5781.5,1235.5,4101.5,444.5
1991,2663.4,191,6.2,23,43.3,118.5,2472.4,666.8,1630.7,174.9
1991,4465.9,277,4.8,25.4,119,127.7,4188.9,751.6,3000.9,436.4
1991,4388.9,310.2,3.3,25.9,17.2,263.9,4078.7,692.2,3232,154.6
1992,5268.1,871.7,11,41.2,164.9,654.6,4396.4,1186,2848.2,362.3
1992,5569.5,660.5,7.5,98.6,109,445.3,4909,880.7,3531.2,497.1
1992,7028.6,670.8,8.1,43,153.1,466.6,6357.8,1411.7,4124.6,821.5
1992,4761.7,576.5,10.8,41.3,125.5,399,4185.2,1092.7,2763.2,329.3
1992,6679.5,1119.7,12.7,41.3,424.1,641.6,5559.8,1384.9,3137.8,1037.1
1992,5958.8,578.8,6.2,47.3,120.5,404.9,5379.9,1090.9,3780.1,509
1992,5052.9,495.3,5.1,26.9,210.9,252.5,4557.6,1108.6,2726.7,722.3
1992,4848.5,621.2,4.6,85.8,151.2,379.5,4227.3,957.6,2963.6,306.1
1992,11407,2832.8,75.2,36.5,1266.4,1454.7,8574.2,1820.2,5205.9,1548
1992,8358.2,1207.2,9,54.2,366.9,777.2,7151,1888.8,4434.3,828
1992,6405.4,733.2,11,45.3,249.8,427.1,5672.3,1442.8,3653.1,576.4
1992,6112,258.4,3.6,37.9,99.2,117.7,5853.5,1121.2,4357.2,375.1
1992,3996.2,281.4,3.5,31.8,21.5,224.7,3714.7,743.6,2813.8,157.4
1992,5765.3,977.3,11.4,37.1,412.5,516.4,4788.1,1077.3,3091.9,618.8
1992,4686.9,508.5,8.2,42.4,122.2,335.7,4178.5,952.1,2776.1,450.3
1992,3957.1,278,1.6,18.8,39.6,218,3679.2,753.8,2766.3,159.1
1992,5319.9,510.8,6,41.3,129.9,333.7,4809.1,1293.7,3191.7,323.8
1992,3323.5,535.5,5.8,32.2,87.2,410.4,2788.1,729.1,1842.5,216.5
1992,6546.5,984.6,17.4,42.3,271.4,653.4,5561.9,1366.3,3567.5,628.1
1992,3523.6,130.9,1.7,23.8,23.3,82,3392.7,822.3,2426.4,144
1992,6224.6,1000.1,12.1,46.4,429,512.6,5224.5,1131.2,3366.8,726.4
1992,5002.9,779,3.6,36.1,184.4,555,4223.8,1072.3,2361,790.5
1992,5610.6,770.1,9.9,80,221.5,458.6,4840.5,1041.2,3173.5,625.8
1992,4590.7,338,3.3,41.1,109.5,184.1,4252.7,889.7,3007.8,355.2
1992,4282.5,411.7,12.2,44.6,124.5,230.4,3870.7,1282.8,2251.4,336.5
1992,5097.1,740.4,10.5,36.5,226.9,466.5,4356.7,1100.1,2759.3,497.4
1992,4596.1,169.9,2.9,25.5,26.9,114.6,4426.2,643.9,3548.9,233.4
1992,4324,348.6,4.2,31.4,56.7,256.2,3975.5,714.6,3060,200.8
1992,6203.8,696.8,10.9,62.8,331.3,291.8,5506.9,1289.2,3520.3,697.4
1992,3080.6,125.7,1.6,38.2,33,52.9,2954.8,621.9,2138.1,194.9
1992,5064.4,625.8,5.1,30.7,285.2,304.8,4438.5,969.4,2653.6,815.6
1992,6434.1,934.9,8.9,62.6,139.3,724.1,5499.2,1511.4,3609.9,377.9
1992,5858.4,1122.1,13.2,28.4,596.9,483.5,4736.3,1068.2,2735.8,932.3
1992,5802.2,681,10.6,35.9,186.8,447.7,5121.2,1653,3181.6,286.6
1992,2903.3,83.3,1.9,23.3,7.9,50.3,2820,391,2279.6,149.4
1992,4665.5,525.9,6.6,52.1,199,268.2,4139.6,947.3,2721.3,471
1992,5431.6,622.8,6.5,48.4,136.2,431.6,4808.8,1359.8,2932.1,516.8
1992,5820.9,510.2,4.7,53.1,151.4,301.1,5310.7,1106.7,3670.6,533.5
1992,3392.7,427,6.2,27.7,180.7,212.4,2965.7,631.5,1866.5,467.7
1992,4578,394.5,3.6,30.9,94.5,265.5,4183.5,1047.7,2393.2,742.6
1992,5893.1,944.5,10.4,57.5,170.6,706,4948.6,1378.5,3224.7,345.4
1992,2998.9,194.5,0.6,51.8,16.9,125.3,2804.4,541.4,2161.9,101.1
1992,5135.8,746.2,10.4,47.3,218.2,470.3,4389.6,1267.2,2546.5,575.9
1992,7057.9,806.3,12.7,53.4,252.5,487.7,6251.6,1523.2,3906.8,821.7
1992,5658.5,290.5,3,45.4,55.9,186.2,5368,885,4245.1,237.9
1992,3410,109.5,2.1,24.9,8.9,73.5,3300.5,825.6,2369.6,105.3
1992,4298.5,374.9,8.8,31.5,137.8,196.8,3923.6,709.1,2909,305.6
1992,6172.8,534.5,5,72,139.8,317.8,5638.3,1121.7,4045.1,471.5
1992,2609.7,211.5,6.3,21.7,43.5,140,2398.2,622.9,1611.5,163.8
1992,4319,275.7,4.4,26.3,119.8,125.3,4043.3,691.9,2919.9,431.5
1992,4575.1,319.5,3.6,35,18,262.9,4255.6,671,3434.1,150.4
1993,4878.8,780.4,11.6,35.1,159.5,574.3,4098.4,1088.6,2672,337.8
1993,5567.9,760.8,9,83.8,122.4,545.6,4807.2,816.9,3539.4,450.9
1993,7431.7,715,8.6,37.8,162.9,505.7,6716.7,1465.5,4387.4,863.8
1993,4810.7,593.3,10.2,42.4,124.9,415.8,4217.5,1099.3,2795.7,322.5
1993,6456.9,1077.8,13.1,37.7,405.1,621.8,5379.1,1327,3029.1,1023
1993,5526.8,567.3,5.8,45.8,116.7,399,4959.5,1009.8,3499.4,450.3
1993,4650.4,456.2,6.3,24.4,196.7,228.7,4194.2,978.1,2620.6,595.5
1993,4872.1,685.9,5,77,186.7,417.1,4186.3,892,2979,315.3
1993,11761.1,2921.8,78.5,56.1,1229.6,1557.6,8839.3,1995.5,5449,1394.8
1993,8351,1206,8.9,53.8,357.6,785.7,7145,1835.4,4413.9,895.7
1993,6193,723.1,11.4,35.4,248,428.3,5469.8,1307.3,3568.7,593.8
1993,6277,261.2,3.8,33.6,103.6,120.1,6015.8,1135.7,4429.4,450.8
1993,3845.1,281.8,2.9,35.3,16.9,226.7,3563.3,668.8,2711.1,183.4
1993,5617.9,959.7,11.4,34.6,381.2,532.6,4658.2,1015.5,3084,558.7
1993,4465.1,489.1,7.5,39.1,119.8,322.6,3976,852,2695.9,428.1
1993,3846.4,325.5,2.3,24.4,53.9,244.8,3521,730.7,2599.4,190.8
1993,4975.3,496.4,6.4,40.1,123.6,326.3,4478.9,1132.2,3024,322.7
1993,3259.7,462.7,6.6,34.3,90.4,331.4,2797,740.1,1840.7,216.2
1993,6846.6,1061.7,20.3,42.3,283.6,715.4,5784.9,1368.3,3802.9,613.7
1993,3153.9,125.7,1.6,26.6,21.3,76.3,3028.2,719,2174.7,134.4
1993,6106.5,997.8,12.7,44,434.7,506.4,5108.7,1132.8,3292.5,683.4
1993,4893.9,804.9,3.9,33.4,175.7,592,4089,1001.7,2271.3,816.1
1993,5452.5,791.5,9.8,71.1,238.5,472.1,4661,982.7,3063.2,615
1993,4413,353.9,3.4,61.9,112.7,175.8,4059,844.5,2872,342.6
1993,4418.3,433.9,13.5,42.6,139.3,238.4,3984.4,1285.8,2363.5,335.1
1993,5095.4,744.4,11.3,36.2,241.8,455.2,4351,1025.5,2777.8,547.7
1993,4790,177.5,3,27.9,32.4,114.2,4612.5,714.2,3652.1,246.2
1993,4281,377.8,3.9,27.8,62.4,283.6,3903.2,663.5,2912.9,326.8
1993,6180.1,875.2,10.4,60.9,340.1,463.9,5304.9,1245,3321.6,738.3
1993,2905,137.8,2,44.4,27.3,64.1,2767.2,515.1,2058,194
1993,4800.8,626.9,5.3,28.1,296,297.5,4174,974,2486.1,714
1993,6266.1,929.7,8,52.1,138.4,731.1,5336.4,1421.2,3510.1,405.1
1993,5551.3,1073.5,13.3,27.5,561.2,471.5,4477.8,998.6,2644.2,835
1993,5652.3,679.3,11.3,34.3,192.4,441.3,4973,1515.8,3168.8,288.5
1993,2820.3,82.2,1.7,23.5,8.3,48.7,2738.1,373.2,2216.2,148.7
1993,4485.3,504.1,6,49.1,192.7,256.3,3981.2,878.1,2667.7,435.3
1993,5294.3,634.8,8.4,49.3,121.8,455.3,4659.4,1235,2943.7,480.7
1993,5765.6,503.1,4.6,51.3,129.6,317.6,5262.5,1024.8,3656.9,580.7
1993,3271.4,417.5,6.8,26.5,179,205.1,2853.9,582,1831.7,440.2
1993,4499,401.7,3.9,28.6,101.1,268.1,4097.3,1040.9,2410.1,646.3
1993,5903.4,1023.4,10.3,52.3,187.3,773.4,4880,1309.2,3226.8,344
1993,2958.2,208.4,3.4,44.5,15,145.6,2749.8,549.2,2086,114.5
1993,5239.5,765.8,10.2,49.9,220.1,485.5,4473.8,1182.6,2700.2,591
1993,6439.1,762.1,11.9,55,224.4,470.8,5677,1297.3,3687.3,692.3
1993,5237.4,301,3.1,44.6,58.6,194.7,4936.3,790.8,3903.4,242.2
1993,3972.4,114.2,3.6,39.8,9,61.8,3858.2,874.3,2851.2,132.6
1993,4115.5,372.2,8.3,32.1,142,189.8,3743.3,667.7,2790.1,285.5
1993,5952.3,514.6,5.2,64.4,137.1,307.9,5437.7,1067.2,3914.4,456.1
1993,2532.6,208.4,6.9,20.1,43,138.5,2324.2,599.1,1563.5,161.5
1993,4054.1,264.4,4.4,25.2,113.4,121.4,3789.7,663,2762,364.7
1993,4163,286.2,3.4,34.3,17.2,231.3,3876.8,643.2,3078.7,154.9
1994,4903,683.7,11.9,35.2,171.2,465.3,4219.4,1044.4,2843.1,331.8
1994,5708.1,766.3,6.3,69,146.2,544.9,4941.7,800,3601.3,540.4
1994,7924.6,703.1,10.5,36,162,494.7,7221.4,1476.2,4678.5,1066.7
1994,4798.7,595.1,12,41.9,128.7,412.5,4203.6,1097.1,2791.6,315
1994,6173.8,1013,11.8,34.9,356.8,609.4,5160.8,1222.5,2957.7,980.6
1994,5318.4,509.6,5.4,43.2,106.9,354,4808.8,925.7,3490.2,392.9
1994,4548,455.5,6.6,24.6,187.8,236.5,4092.5,889.8,2586.9,615.8
1994,4889.5,644.3,4.7,77.3,161.6,400.7,4245.2,877.9,2950.1,417.1
1994,11085.3,2662.6,70,43.7,1107.2,1441.8,8422.6,1760.9,5212.5,1449.3
1994,8250,1146.8,8.3,52.3,328.8,757.4,7103.2,1701,4490.6,911.5
1994,6010.3,667.7,10,34.7,222.6,400.4,5342.7,1153.9,3631.6,557.2
1994,6680.5,262.2,4.2,30.4,103.6,123.9,6418.3,1189.9,4687,541.4
1994,4077,285.8,3.5,27.9,18.4,235.9,3791.2,719.1,2877.1,195.1
1994,5625.9,960.9,11.7,33.3,372.6,543.3,4664.9,1005.1,3096.4,563.5
1994,4592.8,525.1,7.9,35.6,130.2,351.5,4067.7,850.5,2782.4,434.8
1994,3654.6,315.1,1.7,23.5,46.9,243,3339.5,667.1,2492.3,180.1
1994,4846.9,443,6.7,41.3,115.1,279.9,4404,1121.2,2954.5,328.2
1994,3337.2,444,6.4,35.3,93.9,308.4,2893.3,750.4,1919.2,223.6
1994,6671.1,981.9,19.8,44.6,267.2,650.3,5689.2,1279,3802.6,607.6
1994,3272.7,129.9,2.3,25.6,22.4,79.6,3142.8,720.8,2278.8,143.2
1994,6122.6,948,11.6,40.7,402.5,493.3,5174.6,1043.4,3368.1,763
1994,4441,707.6,3.5,30.2,168.2,505.7,3733.4,881,2151.3,701
1994,5445.2,766.1,9.8,70.8,228.9,456.7,4679.1,967.2,3055.7,656.1
1994,4341,359,3.2,59.7,117.6,178.6,3982,791.7,2875.9,314.3
1994,4837.1,493.7,15.3,45.4,162.5,270.5,4343.3,1292.4,2646,405
1994,5307.7,743.5,10.5,37,230.7,465.2,4564.2,1053,2998.9,512.3
1994,5018.8,177.1,3.3,27.2,32.7,113.9,4841.7,721.7,3833.8,286.2
1994,4440.4,389.5,3.1,30.8,75.4,280.2,4050.9,675.5,2991.2,384.2
1994,6677.4,1001.9,11.7,68.7,352.4,569.1,5675.6,1354.5,3561.6,759.4
1994,2741,116.8,1.4,35.8,27.1,52.5,2624.2,463.9,1957.8,202.5
1994,4660.9,614.2,5,24.9,288,296.2,4046.8,911.9,2474.9,660
1994,6187.8,889.2,10.7,52.4,140.8,685.4,5298.5,1326.8,3466.9,504.8
1994,5070.6,965.6,11.1,25.9,476.7,451.9,4105,906.2,2489.5,709.3
1994,5625.2,655,10.9,33,181.2,429.9,4970.3,1472.7,3195.7,301.9
1994,2735.9,81.8,0.2,23.4,11.1,47.2,2654.1,324.5,2178.5,151.1
1994,4461.4,485.8,6,47.1,187.5,245.1,3975.7,866.3,2682.3,427.1
1994,5570.1,651.5,6.9,49.6,128.1,466.8,4918.7,1251.2,3192.9,474.6
1994,6296.4,520.6,4.9,43.2,138.2,334.4,5775.8,1100.8,3969.7,705.2
1994,3271.9,426.7,5.9,26.1,186.7,208,2845.2,551.5,1844.3,449.3
1994,4119.1,375.5,4.1,27.4,87.3,256.8,3743.5,912.8,2310.8,519.9
1994,6000.8,1030.5,9.6,54.3,186.1,780.4,4970.4,1274,3336.6,359.8
1994,3102.2,227.6,1.4,42,18.7,165.5,2874.6,546.2,2207.5,120.9
1994,5119.8,747.9,9.3,49.2,207.4,482,4371.9,1141.6,2670,560.3
1994,5872.4,706.5,11,49.5,204.8,441.1,5165.9,1168.2,3395.1,602.6
1994,5300.9,304.5,2.9,42.2,63.6,195.8,4996.4,790.8,3907.4,298.2
1994,3250.3,96.9,1,27.6,12.2,56,3153.4,736.9,2267.9,148.6
1994,4047.6,357.7,8.7,28.5,132.8,187.6,3689.9,638.8,2772,279.1
1994,6027.5,511.3,5.5,60.5,139.7,305.6,5516.3,1044.2,3971.5,500.5
1994,2528.4,215.8,5.4,20.3,42.4,147.6,2312.6,585.8,1547.1,179.7
1994,3944.4,270.5,4.5,23.5,112.9,129.7,3673.8,645.9,2667.4,360.5
1994,4289.7,272.5,3.4,33.6,16.6,218.9,4017.2,650.6,3204.6,162
1995,4848.1,632.4,11.2,31.7,185.8,403.7,4215.7,1024.8,2844.3,346.6
1995,5753.8,770.9,9.1,80.3,155.1,526.3,4982.9,836.9,3624.3,521.7
1995,8213.6,713.5,10.4,33.6,173.8,495.7,7500.1,1416.8,4925.6,1157.7
1995,4690.9,553.2,10.4,37.2,125.7,379.8,4137.7,996.9,2815.4,325.4
1995,5831.1,966,11.2,33.4,331.2,590.3,4865.1,1120.3,2856.9,887.9
1995,5396.3,440.2,5.8,39.5,96.2,298.7,4956.1,934.1,3634.5,387.5
1995,4503.2,405.9,4.6,23.7,163.2,214.4,4097.3,888.4,2668.7,540.2
1995,5158.7,725,3.5,80.2,198.7,442.5,4433.8,905.3,3114.2,414.2
1995,12173.5,2661.4,65,52.7,1239,1304.7,9512.1,1838.4,5833.8,1839.9
1995,7701.5,1071,7.3,48.6,299.9,715.1,6630.6,1522.4,4322.4,785.8
1995,6003.6,657.1,9.5,35.3,205.2,407.1,5346.5,1059.9,3678.3,608.4
1995,7198.6,295.6,4.7,28.3,130.8,131.8,6902.9,1165.3,5046.9,690.7
1995,4401.5,322,4.1,28.4,24,265.5,4079.4,779.8,3057.6,242
1995,5455.7,996.1,10.3,36.5,330.8,618.5,4459.6,917.6,3019,523
1995,4631.5,524.7,8,33.3,135.2,348.3,4106.8,821.6,2819.5,465.7
1995,4101.9,354.4,1.8,21.8,53,277.8,3747.5,757.5,2767.2,222.8
1995,4886.9,420.7,6.2,36.6,108.2,269.8,4466.2,1068.4,3074.3,323.5
1995,3351.7,364.7,7.2,31.9,103.7,222,2987,735.5,1992.4,259.1
1995,6676,1007.4,17,42.7,268.6,679,5668.6,1231.7,3838.5,598.4
1995,3284.7,131.4,2,21.4,26.9,81.1,3153.3,726.4,2292,134.8
1995,6294.8,986.9,11.8,42.2,423.1,509.7,5307.9,1057.5,3532.8,717.6
1995,4341.6,687.2,3.6,29,150.4,504.2,3654.4,817.7,2232.2,604.5
1995,5182.8,687.8,8.5,62,187.3,430.1,4495,909.7,2939.7,645.5
1995,4497.3,356.1,3.9,56.2,123.7,172.2,4141.2,797.3,3002.5,341.5
1995,4514.5,502.8,12.9,39.1,130.9,319.9,4011.7,1131.1,2520.1,360.5
1995,5120.5,663.8,8.8,32.1,204,418.8,4456.8,932.6,3050.9,473.3
1995,4797.4,171.4,4,26.6,29.1,111.7,4626,581.6,3769.8,274.6
1995,4544.5,382,2.9,19.4,65.2,294.5,4162.5,631.9,3179.2,351.4
1995,6579.3,945.2,10.7,61.2,324.6,548.7,5634.2,1322.5,3566.2,745.4
1995,2655.4,114.5,1.8,29,27.4,56.3,2540.9,418.6,1977.2,145.1
1995,4703.7,599.8,5.1,24.3,283,287.4,4103.9,875.2,2597.1,631.6
1995,6428,819.2,8.8,56.6,154.5,599.3,5608.8,1447.1,3648.5,513.2
1995,4560.1,841.9,8.5,23.7,399.7,410,3718.3,808.1,2344.4,565.7
1995,5639.5,646.4,9.4,32.2,179.2,425.5,4993.1,1417.6,3264.9,310.6
1995,2866.3,86.7,0.9,22.8,10,53,2779.6,350.7,2249.8,179.1
1995,4405.2,482.5,5.4,43.4,178.7,255,3922.7,838.8,2669,414.9
1995,5596.8,664.1,12.2,44.6,115.6,491.8,4932.7,1271.9,3164.3,496.4
1995,6563.9,522.4,4.1,41.7,137.9,338.7,6041.5,1102.8,4236.7,702
1995,3364.9,427.3,6.3,25.2,189.3,206.5,2937.6,561.8,1963.1,412.7
1995,4244.5,368,3.3,27,92.3,245.4,3876.6,932.7,2503,440.8
1995,6063.8,981.9,7.9,47.3,175.9,750.8,5081.8,1254.6,3441.8,385.4
1995,3060.6,207.5,1.8,41,25.9,138.8,2853.1,540.7,2191.5,120.9
1995,5362.7,771.5,10.6,47.1,223.2,490.5,4591.2,1143.2,2799.5,648.5
1995,5684.3,663.9,9,45.7,179.8,429.3,5020.5,1082.3,3377.8,560.4
1995,6090.8,328.8,3.9,42.7,67.1,215.1,5762,800.8,4572.1,389.1
1995,3433.7,118.3,2.2,28.2,10.9,76.9,3315.4,760.9,2418.8,135.7
1995,3989.2,361.5,7.6,27.2,131.7,194.9,3627.7,595.2,2740,292.6
1995,6269.8,484.3,5.1,59.2,132.7,287.3,5785.5,1091.2,4140.3,554
1995,2458.2,210.2,4.9,21.2,42.7,141.4,2248,565,1516.6,166.3
1995,3885.7,281.1,4.3,23.3,105.1,148.4,3604.6,613.2,2627.8,363.6
1995,4320.2,254.2,2.1,34.4,17.9,199.8,4066,612.1,3286.3,167.7
1996,4820.1,565.4,10,33,167,356,4254.7,1002.1,2886.7,366
1996,5450.4,727.7,7.4,65.6,117,537.7,4722.7,843.2,3386.7,492.9
1996,7067,631.5,8.5,31.2,167.8,424,6435.5,1256.3,4252.5,926.7
1996,4699.2,524,9,42,114,360,4174.9,953,2908.8,313
1996,5207.8,862.7,9.1,32.1,295.6,525.8,4345.1,979.4,2605.1,760.6
1996,5118.5,404.5,4.7,46.2,98.2,255.4,4714,900.8,3415.5,397.8
1996,4227.7,412,4.8,23.1,169.6,214.6,3815.6,842.2,2484.1,489.4
1996,4894.9,668.3,4.3,62.6,179.9,421.5,4226.6,804.1,2988.3,434.2
1996,11896.7,2469.8,73.1,47.9,1186.7,1162.1,9426.9,1809.9,5779.9,1837
1996,7497.4,1051,7.5,52.1,289.2,702.2,6446.3,1521.2,4204.5,720.6
1996,6309.7,638.7,8.6,32.1,205.4,392.8,5671,1114.8,3927.7,628.5
1996,6584.5,280.6,3.4,27.5,135.6,114,6304,1079.5,4620,604.5
1996,4012.5,267.2,3.6,26.3,20.3,217,3745.3,709.1,2848.8,187.5
1996,5320,890.4,10,38.4,279.4,562.6,4429.6,913.2,3026.2,490.2
1996,4498.2,537,7.2,34.1,124.1,371.6,3961.2,783.8,2752.6,424.9
1996,3648.9,272.5,1.9,19.7,45.1,205.9,3376.4,664.6,2520.8,191.1
1996,4681.7,413.8,6.6,42.6,96.3,268.3,4268,981.3,3038.3,248.4
1996,3166.3,320.5,5.9,31.7,93.8,189.2,2845.8,688.4,1896.3,261.1
1996,6838.8,929.1,17.5,41.5,276.6,593.5,5909.7,1295.8,3982.3,631.6
1996,3394.1,124.9,2,20.9,23.5,78.5,3269.2,748.4,2377.9,142.9
1996,6061.9,931.2,11.6,37.6,393.2,488.8,5130.7,992.3,3427,711.4
1996,3837.1,642.2,2.6,29,127.7,482.9,3194.9,704.1,1962.6,528.2
1996,5117.5,635.3,7.5,57,176.2,394.6,4482.2,895.4,2886.3,700.5
1996,4463.1,338.8,3.6,50,115.6,169.7,4124.3,762.5,2977.1,384.8
1996,4522.9,488.3,11.1,36.1,134.2,306.8,4034.6,1132.4,2551.5,350.8
1996,5084,590.9,8.1,29.2,170.6,383.1,4493,894.2,3151.1,447.7
1996,4493.6,161,3.9,27.1,29.7,100.3,4332.7,558.4,3518.5,255.7
1996,4436.6,435,2.9,27.1,63.7,341.1,4001.8,614.5,3045.7,342
1996,5992,811.3,13.7,53.4,307.6,436.6,5180.7,1220.1,3262.3,698.3
1996,2823.5,118.2,1.7,34.8,27.3,54.4,2705.3,435.7,2118,151.6
1996,4332.9,531.5,4.2,24.7,235.8,266.7,3801.4,791.9,2428.2,581.3
1996,6602.3,840.6,11.5,63.5,162.4,603.2,5761.7,1376.9,3802.6,582.2
1996,4132.3,727,7.4,23,340,356.7,3405.3,713.9,2197,494.4
1996,5526.2,588.1,8.5,31.3,163.9,384.5,4938.1,1345.6,3257,335.5
1996,2669.1,84,2.2,24.1,11,46.7,2585.1,309.2,2085.9,190.1
1996,4455.7,428.7,4.8,41.3,164.1,218.4,4027,835.4,2784.1,407.5
